3.799997 3.583272 3.353779 0.883172 6.563416 0.119613
3.809997 3.592103 3.367164 0.884369 6.621371 0.119722
3.819997 3.600947 3.380578 0.885567 6.679698 0.119830
3.829997 3.609803 3.394019 0.886766 6.738399 0.119939
3.839997 3.618670 3.407488 0.887967 6.797475 0.120048
3.849997 3.627550 3.420986 0.889169 6.856928 0.120157
3.859997 3.636442 3.434512 0.890371 6.916760 0.120265
3.869997 3.645345 3.448066 0.891575 6.976972 0.120374
3.879997 3.654261 3.461648 0.892780 7.037565 0.120483
3.889997 3.663189 3.475259 0.893986 7.098542 0.120593
3.899997 3.672129 3.488898 0.895193 7.159904 0.120702
3.909997 3.681081 3.502565 0.896401 7.221653 0.120811
3.919997 3.690045 3.516261 0.897610 7.283789 0.120920
3.929997 3.699021 3.529986 0.898820 7.346315 0.121030
3.939997 3.708009 3.543739 0.900032 7.409232 0.121139
3.949997 3.717009 3.557520 0.901244 7.472542 0.121249
3.959997 3.726022 3.571330 0.902458 7.536247 0.121358
3.969997 3.735046 3.585169 0.903672 7.600348 0.121468
3.979997 3.744083 3.599036 0.904888 7.664846 0.121578
3.989997 3.753132 3.612932 0.906105 7.729744 0.121688
3.999997 3.762193 3.626856 0.907345 7.795043 0.123962
4.009997 3.771266 3.640810 0.908564 7.860746 0.124075
4.019998 3.780352 3.654793 0.909784 7.926854 0.122023
4.029998 3.789450 3.668804 0.911005 7.993367 0.122134
4.039998 3.798560 3.682844 0.912228 8.060287 0.122244
4.049998 3.807682 3.696913 0.913451 8.127618 0.122354
4.059999 3.816817 3.711012 0.914676 8.195358 0.122465
4.069999 3.825964 3.725139 0.915902 8.263512 0.122575
4.079999 3.835123 3.739295 0.917129 8.332079 0.122685
4.089999 3.844294 3.753480 0.918357 8.401062 0.122796
4.099999 3.853477 3.767694 0.919586 8.470463 0.122907
4.110000 3.862673 3.781937 0.920816 8.540282 0.123017
4.120000 3.871881 3.796210 0.922047 8.610523 0.123128
4.130000 3.881102 3.810512 0.923280 8.681187 0.123239
4.140000 3.890335 3.824842 0.924513 8.752274 0.123350
4.150001 3.899580 3.839203 0.925748 8.823787 0.123461
4.160001 3.908837 3.853592 0.926983 8.895727 0.123572
4.170001 3.918107 3.868011 0.928220 8.968097 0.123683
4.180001 3.927389 3.882459 0.929458 9.040897 0.123795
4.190001 3.936684 3.896937 0.930697 9.114131 0.123906
4.200002 3.945991 3.911444 0.931937 9.187799 0.124018
4.210002 3.955310 3.925980 0.933179 9.261903 0.124129
4.220002 3.964642 3.940547 0.934421 9.336444 0.124241
4.230002 3.973986 3.955142 0.935665 9.411425 0.124352
4.240003 3.983343 3.969767 0.936909 9.486847 0.124464
4.250003 3.992712 3.984422 0.938155 9.562712 0.124576
4.260003 4.002094 3.999107 0.939402 9.639022 0.124688
4.270003 4.011487 4.013821 0.940650 9.715777 0.124799
4.280004 4.020894 4.028565 0.941899 9.792981 0.124912
4.290004 4.030313 4.043339 0.943149 9.870635 0.125024
4.300004 4.039745 4.058142 0.944401 9.948741 0.125136
4.310004 4.049189 4.072976 0.945653 10.027299 0.125248
4.320004 4.058645 4.087839 0.946907 10.106313 0.125360
4.330005 4.068114 4.102732 0.948161 10.185783 0.125473
4.340005 4.077596 4.117655 0.949417 10.265713 0.125585
4.350005 4.087090 4.132608 0.950674 10.346102 0.125698
4.360005 4.096597 4.147592 0.951932 10.426953 0.125810
4.370006 4.106116 4.162605 0.953192 10.508269 0.125923
4.380006 4.115648 4.177648 0.954452 10.590050 0.126036
4.390006 4.125193 4.192722 0.955713 10.672298 0.126149
4.400006 4.134750 4.207826 0.956976 10.755016 0.126262
4.410007 4.144320 4.222960 0.958240 10.838204 0.126375
4.420007 4.153902 4.238124 0.959505 10.921866 0.126488
4.430007 4.163497 4.253318 0.960771 11.006002 0.126601
4.440007 4.173105 4.268543 0.962038 11.090614 0.126714
4.450007 4.182725 4.283798 0.963306 11.175705 0.126827
4.460008 4.192358 4.299084 0.964575 11.261275 0.126941
4.470008 4.202004 4.314400 0.965846 11.347327 0.127054
4.480008 4.211662 4.329746 0.967118 11.433864 0.127168
4.490008 4.221334 4.345124 0.968390 11.520885 0.127281
4.500009 4.231017 4.360531 0.969664 11.608393 0.127395
4.510009 4.240714 4.375969 0.970940 11.696390 0.127509
4.520009 4.250423 4.391438 0.972216 11.784879 0.127622
4.530009 4.260146 4.406938 0.973493 11.873859 0.127736
4.540009 4.269880 4.422468 0.974772 11.963335 0.127850
4.550010 4.279628 4.438029 0.976051 12.053308 0.127964
4.560010 4.289389 4.453621 0.977332 12.143778 0.128079
4.570010 4.299162 4.469244 0.978614 12.234748 0.128193
4.580010 4.308948 4.484897 0.979897 12.326221 0.128307
4.590011 4.318747 4.500581 0.981181 12.418197 0.128421
4.600011 4.328559 4.516296 0.982467 12.510678 0.128536
4.610011 4.338384 4.532043 0.983753 12.603668 0.128650
4.620011 4.348221 4.547820 0.985041 12.697166 0.128765
4.630012 4.358071 4.563628 0.986330 12.791177 0.128880
4.640012 4.367935 4.579468 0.987620 12.885699 0.128994
4.650012 4.377811 4.595338 0.988911 12.980738 0.129109
4.660012 4.387700 4.611240 0.990203 13.076293 0.129224
4.670012 4.397602 4.627173 0.991496 13.172367 0.129339
4.680013 4.407517 4.643137 0.992791 13.268962 0.129454
4.690013 4.417445 4.659132 0.994086 13.366079 0.129569
4.700013 4.427386 4.675159 0.995383 13.463720 0.129684
4.710013 4.437340 4.691217 0.996681 13.561889 0.129800
4.720014 4.447307 4.707306 0.997980 13.660585 0.129915
4.730014 4.457286 4.723427 0.999281 13.759812 0.130030
4.740014 4.467279 4.739580 1.000582 13.859571 0.130146
4.750014 4.477285 4.755764 1.001885 13.959865 0.130262
4.760015 4.487304 4.771979 1.003189 14.060694 0.130377
4.770015 4.497336 4.788226 1.004494 14.162061 0.130493
4.780015 4.507380 4.804505 1.005800 14.263968 0.130609
4.790015 4.517438 4.820815 1.007107 14.366417 0.130725
4.800015 4.527510 4.837157 1.008415 14.469409 0.130841
4.810016 4.537594 4.853531 1.009725 14.572948 0.130957
4.820016 4.547691 4.869936 1.011036 14.677033 0.131073
4.830016 4.557801 4.886374 1.012347 14.781670 0.131189
4.840016 4.567925 4.902843 1.013661 14.886857 0.131305
4.850017 4.578062 4.919343 1.014975 14.992598 0.131422
4.860017 4.588211 4.935877 1.016290 15.098894 0.131538
4.870017 4.598374 4.952442 1.017607 15.205749 0.131655
4.880017 4.608550 4.969038 1.018924 15.313162 0.131771
4.890018 4.618740 4.985668 1.020243 15.421137 0.131888
4.900018 4.628942 5.002329 1.021563 15.529675 0.132005
4.910018 4.639158 5.019022 1.022884 15.638780 0.132122
4.920018 4.649386 5.035747 1.024207 15.748451 0.132238
4.930018 4.659628 5.052505 1.025530 15.858691 0.132355
4.940019 4.669884 5.069294 1.026855 15.969504 0.132472
4.950019 4.680152 5.086117 1.028181 16.080891 0.132590
4.960019 4.690434 5.102971 1.029508 16.192852 0.132707
4.970019 4.700729 5.119858 1.030836 16.305389 0.132824
4.980020 4.711038 5.136777 1.032166 16.418509 0.132941
4.990020 4.721359 5.153728 1.033496 16.532209 0.133059
